sweep,family,propulsion,mission,agent,seed,trip_time_days,wear_fraction,constraint_violations,termination_reason_mode,success_rate,status,source_file
my_pilot_nuclear,electric,ion_next,mars_crew_fast,sac,6,220.0,0.0193906249999999,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,2,215.41666666666663,0.996395039763653,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,3,220.0,0.8433299966000165,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,4,194.52083333333331,1.0,0.0,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,5,220.0,0.843485793205298,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,6,220.0,0.8433573901484853,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,ppo,7,220.0,0.9844085987354988,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,1,220.0,0.8447791844566717,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,2,203.16666666666669,1.0,21.25,hardware_failure,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,3,220.0,0.8446639399250828,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,4,220.0,0.8448757722340983,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,1,0.0729166666666666,0.0268269332908374,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,2,0.0520833333333333,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,3,0.0520833333333333,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,4,0.0625,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,5,0.0625,0.02625,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,6,0.0729166666666666,0.027765089930383,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,random,7,0.0520833333333333,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,1,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,2,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,3,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,4,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,5,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,6,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,max_thrust,7,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,1,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,2,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,3,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,4,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,5,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,6,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,prograde,7,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,1,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,2,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,3,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,5,220.0,0.8446184549533255,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,6,220.0,0.8445992323738425,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,nep_brayton,mars_crew_fast,sac,7,220.0,0.8449446675736147,0.0,timeout,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,4,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,5,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,6,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,ppo,7,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,1,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,2,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,3,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,4,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,1,0.0937499999999999,0.0480380016439072,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,2,0.1354166666666666,0.0498436501290102,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,3,0.1041666666666666,0.0508785348525169,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,4,0.1041666666666666,0.0567941364107222,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,5,0.1458333333333333,0.0495988949377914,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,6,0.1041666666666666,0.046288654433307,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,random,7,0.1666666666666666,0.0585789939966799,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,1,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,2,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,3,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,4,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,5,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,6,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,max_thrust,7,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,1,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,2,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,3,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,4,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,5,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,6,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,prograde,7,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,1,0.0937499999999999,0.0425032989649229,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,2,0.125,0.0409042959750748,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,3,0.125,0.0423450197230711,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,6,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,5,0.0833333333333333,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_nerva,mars_crew_fast,sac,7,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,4,0.1041666666666666,0.0438452990014848,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,5,0.125,0.0563701766801322,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,7,0.125,0.0552648091390727,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,ppo,6,0.1145833333333333,0.0466561087847669,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,1,0.125,0.0544060077203409,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,2,0.125,0.0544049879573237,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,3,0.125,0.054403615092587,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,4,0.125,0.0544043329691046,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,5,0.125,0.0544058118537493,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,6,0.125,0.054404571785263,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
my_pilot_nuclear,nuclear,ntp_pewee,mars_crew_fast,sac,7,0.125,0.0544055078972158,0.0,out_of_propellant,0.0,ok,results/my_pilot_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,0,9144.25,0.1005332539435901,58.95,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,6,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,3,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,5,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,1,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,2,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,4,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,7,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,0,9144.25,0.1005332539435901,58.95,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,6,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,4,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,1,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,3,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,2,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,5,10000.0,0.0005925043817668,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
electric_vs_nuclear,electric,hall_hermes,earth_mars_cargo,bang_bang,7,10000.0,0.0005628791626785,0.0,timeout,0.0,ok,results/electric_vs_nuclear/results.csv
smoke,electric,hall_spt100,leo_geo_transfer,random,0,1.03125,0.002361111111111,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,random,1,1.020833333333333,0.0022777777777770003,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,random,2,1.041666666666666,0.002555555555555,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,max_thrust,0,1.041666666666666,0.0025398056261940003,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,max_thrust,1,1.020833333333333,0.002540637075304,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,max_thrust,2,1.052083333333333,0.00290148750098,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,ppo,0,1.03125,0.002388888888888,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,ppo,1,1.020833333333333,0.0022777777777770003,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,electric,hall_spt100,leo_geo_transfer,ppo,2,1.041666666666666,0.002555555555555,1.0,safety_violation,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,random,0,0.0625,0.020840113636119,0.0,out_of_propellant,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,random,1,0.041666666666666005,0.017417695275028,0.25,out_of_propellant,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,random,2,0.041666666666666005,0.016666666666666,0.25,out_of_propellant,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,max_thrust,0,0.041666666666666005,0.034019936375876005,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,max_thrust,1,0.041666666666666005,0.034019936375876005,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,max_thrust,2,0.041666666666666005,0.034019936375876005,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,ppo,0,0.041666666666666005,0.018093968623788002,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,ppo,1,0.041666666666666005,0.01807509728737,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,ntp_pewee,leo_geo_transfer,ppo,2,0.041666666666666005,0.018027934327105002,0.0,diverged,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,random,0,2.5,0.00200841297977,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,random,1,2.5,0.001799883077172,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,random,2,2.5,0.00169068938611,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,0,2.5,0.008760208283455001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,1,2.5,0.008760208283455001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,max_thrust,2,2.5,0.008760208283455001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,ppo,0,2.5,0.0012000000000000001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,ppo,1,2.5,0.0012000000000000001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
smoke,nuclear,nep_kilopower,leo_geo_transfer,ppo,2,2.5,0.0012000000000000001,0.0,timeout,0.0,ok,results/smoke/results.jsonl
