sweep,family,mission,propulsion,agent,seed,status,trip_time_days,wear_fraction,constraint_violations,termination_reason_mode,success_rate,panel
my_pilot,electric,leo_geo_transfer,ion_nstar,random,3,ok,365.0,0.2490583333333333,678.25,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,random,4,ok,365.0,0.2473416666666666,539.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,random,5,ok,365.0,0.2516166666666666,621.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,random,6,ok,365.0,0.2470166666666666,595.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,random,7,ok,365.0,0.2462083333333333,672.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,0,ok,365.0,0.2589666666666667,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,1,ok,365.0,0.2572416666666666,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,2,ok,365.0,0.260625,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,3,ok,365.0,0.26215,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,4,ok,365.0,0.25805,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,5,ok,365.0,0.263575,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,6,ok,365.0,0.2588833333333333,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,0,ok,365.0,0.1849416666666666,3304.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,max_thrust,7,ok,365.0,0.25915,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,1,ok,365.0,0.1911833333333333,3420.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,2,ok,365.0,0.1861166666666666,3333.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,3,ok,365.0,0.1847416666666667,3321.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,4,ok,365.0,0.1872166666666666,3361.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,5,ok,365.0,0.1849416666666666,3275.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,6,ok,365.0,0.18445,3302.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,prograde,7,ok,365.0,0.1844583333333333,3300.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,0,ok,365.0,0.1838083333333333,3308.25,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,1,ok,365.0,0.1894666666666666,3311.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,2,ok,365.0,0.18515,3314.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,3,ok,365.0,0.1853416666666666,3307.25,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,4,ok,365.0,0.187075,3295.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,5,ok,365.0,0.1838416666666666,3281.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,6,ok,365.0,0.1851833333333333,3330.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,edelbaum,7,ok,365.0,0.18295,3296.75,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,0,ok,365.0,0.2610333333333333,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,1,ok,365.0,0.259025,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,3,ok,365.0,0.263,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,2,ok,365.0,0.261525,2.5,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,4,ok,365.0,0.2588083333333333,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,6,ok,365.0,0.26005,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,7,ok,365.0,0.2604333333333333,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,ppo,5,ok,365.0,0.2642833333333333,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,0,ok,365.0,0.26125,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,1,ok,365.0,0.2586916666666666,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,3,ok,365.0,0.2628,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,2,ok,365.0,0.2625,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,4,ok,365.0,0.259075,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,5,ok,365.0,0.2643666666666666,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,0,ok,241.54166666666669,0.1666893361494228,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,7,ok,365.0,0.26095,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,electric,leo_geo_transfer,ion_nstar,sac,6,ok,365.0,0.2603,0.0,timeout,0.0,electric  ·  ion_nstar  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,1,ok,245.625,0.1666837518228001,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,2,ok,245.79166666666663,0.1666998564604706,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,3,ok,245.10416666666663,0.1666844877921099,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,4,ok,244.62500000000003,0.1666965118267744,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,0,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,5,ok,246.19791666666663,0.1667111360103538,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,6,ok,247.54166666666663,0.1666788719604811,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,1,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,2,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,3,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,4,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,5,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,6,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,random,7,ok,242.52083333333331,0.1666824500640576,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,max_thrust,7,ok,47.583333333333336,0.1667359643284462,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,0,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,1,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,3,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,2,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,4,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,5,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,6,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,prograde,7,ok,81.54166666666667,0.1667299585136739,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,0,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,1,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,2,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,3,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,4,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,5,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,7,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,edelbaum,6,ok,91.58333333333331,0.1666733086651769,0.0,out_of_propellant,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,3,ok,365.0,0.1752,26.0,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,0,ok,365.0,0.1752,34.5,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,2,ok,365.0,0.1752,44.5,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,1,ok,365.0,0.1752,32.75,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,6,ok,365.0,0.1752,18.5,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,4,ok,365.0,0.1752,51.25,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,7,ok,365.0,0.1752,42.25,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,ppo,5,ok,365.0,0.1752,0.75,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,2,ok,365.0,0.1752,70.0,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,1,ok,365.0,0.1752,57.75,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,0,ok,365.0,0.1752,59.25,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,3,ok,365.0,0.1752,46.25,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,4,ok,365.0,0.1752,85.0,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,5,ok,365.0,0.1752,14.75,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,7,ok,365.0,0.1752,76.25,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot,nuclear,leo_geo_transfer,nep_kilopower,sac,6,ok,365.0,0.1752,34.75,timeout,0.0,nuclear  ·  nep_kilopower  ·  leo_geo_transfer  ·  my_pilot
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,0,ok,220.0,0.140115157597539,0.75,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,0,ok,220.0,0.4617769423133123,125.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,0,ok,220.0,0.2586438191565418,25.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,ppo,0,ok,220.0,0.1150579422302756,0.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,sac,0,ok,220.0,0.1303873981079091,0.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,ion_next,random,0,ok,220.0,0.1028489583333333,418.0,timeout,0.0,electric  ·  ion_next  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,ion_next,max_thrust,0,ok,220.0,0.11,0.0,timeout,0.0,electric  ·  ion_next  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,ion_next,prograde,0,ok,220.0,0.0998707602967457,1402.75,timeout,0.0,electric  ·  ion_next  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,ion_next,ppo,0,ok,220.0,0.11,0.0,timeout,0.0,electric  ·  ion_next  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,ion_next,sac,0,ok,220.0,0.11,0.0,timeout,0.0,electric  ·  ion_next  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,nep_brayton,random,0,ok,220.0,0.6105009017652404,0.0,timeout,0.0,nuclear  ·  nep_brayton  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,nep_brayton,max_thrust,0,ok,220.0,0.4727201041444852,0.0,timeout,0.0,nuclear  ·  nep_brayton  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,nep_brayton,prograde,0,ok,169.83333333333334,1.0,0.0,hardware_failure,0.0,nuclear  ·  nep_brayton  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,nep_brayton,ppo,0,ok,206.94791666666663,1.0,0.0,hardware_failure,0.0,nuclear  ·  nep_brayton  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,nep_brayton,sac,0,ok,220.0,0.8446322125690249,0.0,timeout,0.0,nuclear  ·  nep_brayton  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_nerva,random,0,ok,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,nuclear  ·  ntp_nerva  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_nerva,max_thrust,0,ok,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,nuclear  ·  ntp_nerva  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_nerva,prograde,0,ok,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,nuclear  ·  ntp_nerva  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_nerva,ppo,0,ok,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,nuclear  ·  ntp_nerva  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_nerva,sac,0,ok,0.0416666666666666,0.025,0.0,out_of_propellant,0.0,nuclear  ·  ntp_nerva  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_pewee,random,0,ok,0.1562499999999999,0.0578948533008215,0.0,out_of_propellant,0.0,nuclear  ·  ntp_pewee  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_pewee,max_thrust,0,ok,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,nuclear  ·  ntp_pewee  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_pewee,prograde,0,ok,0.0833333333333333,0.0680398727517527,0.0,out_of_propellant,0.0,nuclear  ·  ntp_pewee  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_pewee,ppo,0,ok,0.1145833333333333,0.0455916487406492,0.0,out_of_propellant,0.0,nuclear  ·  ntp_pewee  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,nuclear,mars_crew_fast,ntp_pewee,sac,0,ok,0.125,0.0544044927869689,0.0,out_of_propellant,0.0,nuclear  ·  ntp_pewee  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,2,ok,220.0,0.1397864904480787,3.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,3,ok,220.0,0.1403135452326354,2.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,1,ok,220.0,0.1408438672518767,1.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,4,ok,220.0,0.139227763089408,3.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,7,ok,220.0,0.1395182752925687,1.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,6,ok,220.0,0.1397463711190088,2.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,1,ok,220.0,0.4587074402969714,140.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,random,5,ok,220.0,0.1399474601589494,3.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,2,ok,220.0,0.4419654498772524,272.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,3,ok,220.0,0.4484533053144277,212.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,4,ok,220.0,0.4393977694185065,282.75,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,5,ok,220.0,0.4304584192109952,338.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,7,ok,220.0,0.4423073048952795,259.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,max_thrust,6,ok,220.0,0.4433102671989308,257.0,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,1,ok,220.0,0.2568983967855292,45.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,2,ok,220.0,0.2423049857091559,242.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,3,ok,220.0,0.2537020679621814,88.75,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,4,ok,220.0,0.2455284949889569,195.25,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
my_pilot_nuclear,electric,mars_crew_fast,hall_hermes,prograde,5,ok,220.0,0.2408820542875565,246.5,timeout,0.0,electric  ·  hall_hermes  ·  mars_crew_fast  ·  my_pilot_nuclear
